-8.000,-3.663
-7.000,-3.242
-6.000,-2.809
-5.000,-2.366
-4.000,-1.913
-3.000,-1.449
-2.000,-0.976
-1.000,-0.493
0.000,0.000
1.000,0.501
2.000,1.011
3.000,1.530
4.000,2.056
5.000,2.591
6.000,3.133
7.000,3.682
8.000,4.238
9.000,4.801
10.000,5.370
11.000,5.946
12.000,6.527
13.000,7.114
14.000,7.706
15.000,8.303
16.000,8.905
17.000,9.512
18.000,10.122
19.000,10.737
20.000,11.355
21.000,11.977
22.000,12.602
23.000,13.230
24.000,13.860
25.000,14.493
26.000,15.129
27.000,15.766
28.000,16.405
29.000,17.046
30.000,17.688
31.000,18.331
32.000,18.975
33.000,19.620
34.000,20.266
35.000,20.911
36.000,21.557
37.000,22.203
38.000,22.848
39.000,23.493
40.000,24.137
41.000,24.781
42.000,25.423
43.000,26.064
44.000,26.704
45.000,27.342
46.000,27.978
47.000,28.613
48.000,29.246
49.000,29.876
50.000,30.504
51.000,31.129
52.000,31.752
53.000,32.372
54.000,32.989
55.000,33.603
56.000,34.213
57.000,34.820
58.000,35.424
59.000,36.024
60.000,36.620
61.000,37.212
62.000,37.801
63.000,38.385
64.000,38.965
65.000,39.540
66.000,40.111
67.000,40.677
68.000,41.238
69.000,41.795
70.000,42.346
71.000,42.893
72.000,43.434
73.000,43.970
74.000,44.501
75.000,45.026
76.000,45.545
77.000,46.059
78.000,46.567
79.000,47.069
80.000,47.565
81.000,48.056
82.000,48.540
83.000,49.017
84.000,49.489
85.000,49.954
86.000,50.413
87.000,50.865
88.000,51.310
89.000,51.749
90.000,52.181
