-20.000,2.340
-19.000,2.243
-18.000,2.144
-17.000,2.042
-16.000,1.939
-15.000,1.833
-14.000,1.725
-13.000,1.615
-12.000,1.503
-11.000,1.389
-10.000,1.273
-9.000,1.155
-8.000,1.035
-7.000,0.913
-6.000,0.789
-5.000,0.662
-4.000,0.534
-3.000,0.403
-2.000,0.271
-1.000,0.136
0.000,0.000
1.000,-0.139
2.000,-0.279
3.000,-0.422
4.000,-0.566
5.000,-0.712
6.000,-0.861
7.000,-1.011
8.000,-1.164
9.000,-1.318
10.000,-1.474
11.000,-1.632
12.000,-1.792
13.000,-1.954
14.000,-2.118
15.000,-2.283
16.000,-2.451
17.000,-2.620
18.000,-2.791
19.000,-2.964
20.000,-3.139
21.000,-3.315
22.000,-3.493
23.000,-3.673
24.000,-3.855
25.000,-4.038
26.000,-4.223
27.000,-4.409
28.000,-4.597
29.000,-4.787
30.000,-4.978
31.000,-5.170
32.000,-5.364
33.000,-5.560
34.000,-5.757
35.000,-5.955
36.000,-6.154
37.000,-6.355
38.000,-6.557
39.000,-6.760
40.000,-6.964
41.000,-7.170
42.000,-7.376
43.000,-7.583
44.000,-7.791
45.000,-8.000
46.000,-8.210
47.000,-8.420
48.000,-8.632
49.000,-8.843
50.000,-9.056
51.000,-9.268
52.000,-9.481
53.000,-9.695
54.000,-9.909
55.000,-10.122
56.000,-10.336
57.000,-10.550
58.000,-10.764
59.000,-10.977
60.000,-11.191
61.000,-11.404
62.000,-11.616
63.000,-11.828
64.000,-12.039
65.000,-12.250
66.000,-12.460
67.000,-12.669
68.000,-12.877
69.000,-13.083
70.000,-13.289
71.000,-13.493
72.000,-13.696
73.000,-13.897
74.000,-14.096
75.000,-14.294
76.000,-14.490
77.000,-14.684
78.000,-14.876
79.000,-15.066
80.000,-15.254
81.000,-15.439
82.000,-15.622
83.000,-15.802
84.000,-15.980
85.000,-16.154
86.000,-16.326
87.000,-16.495
88.000,-16.661
89.000,-16.824
90.000,-16.984
