-30.000,4.429
-29.000,4.300
-28.000,4.170
-27.000,4.038
-26.000,3.905
-25.000,3.771
-24.000,3.635
-23.000,3.498
-22.000,3.359
-21.000,3.219
-20.000,3.078
-19.000,2.935
-18.000,2.792
-17.000,2.646
-16.000,2.500
-15.000,2.352
-14.000,2.203
-13.000,2.053
-12.000,1.902
-11.000,1.749
-10.000,1.595
-9.000,1.440
-8.000,1.284
-7.000,1.127
-6.000,0.969
-5.000,0.810
-4.000,0.650
-3.000,0.489
-2.000,0.327
-1.000,0.164
0.000,0.000
1.000,-0.165
2.000,-0.331
3.000,-0.497
4.000,-0.664
5.000,-0.832
6.000,-1.001
7.000,-1.171
8.000,-1.341
9.000,-1.511
10.000,-1.682
11.000,-1.854
12.000,-2.026
13.000,-2.199
14.000,-2.372
15.000,-2.545
16.000,-2.719
17.000,-2.893
18.000,-3.067
19.000,-3.241
20.000,-3.415
21.000,-3.590
22.000,-3.764
23.000,-3.939
24.000,-4.113
25.000,-4.287
26.000,-4.461
27.000,-4.634
28.000,-4.808
29.000,-4.980
30.000,-5.153
31.000,-5.325
32.000,-5.496
33.000,-5.667
34.000,-5.836
35.000,-6.006
36.000,-6.174
37.000,-6.341
38.000,-6.508
39.000,-6.673
40.000,-6.837
41.000,-7.000
42.000,-7.162
43.000,-7.322
44.000,-7.481
45.000,-7.639
46.000,-7.795
47.000,-7.949
48.000,-8.102
49.000,-8.253
50.000,-8.402
51.000,-8.549
52.000,-8.694
53.000,-8.837
54.000,-8.978
55.000,-9.117
56.000,-9.254
57.000,-9.388
58.000,-9.520
59.000,-9.650
60.000,-9.777
61.000,-9.902
62.000,-10.024
63.000,-10.143
64.000,-10.259
65.000,-10.373
66.000,-10.484
67.000,-10.592
68.000,-10.697
69.000,-10.799
70.000,-10.898
71.000,-10.994
72.000,-11.086
73.000,-11.176
74.000,-11.262
75.000,-11.345
76.000,-11.424
77.000,-11.501
78.000,-11.573
79.000,-11.643
80.000,-11.709
81.000,-11.771
82.000,-11.830
83.000,-11.885
84.000,-11.937
85.000,-11.985
86.000,-12.029
87.000,-12.069
88.000,-12.106
89.000,-12.140
90.000,-12.169
