-20.000,10.635
-19.000,10.392
-18.000,10.122
-17.000,9.824
-16.000,9.497
-15.000,9.141
-14.000,8.754
-13.000,8.334
-12.000,7.882
-11.000,7.398
-10.000,6.879
-9.000,6.328
-8.000,5.742
-7.000,5.125
-6.000,4.475
-5.000,3.795
-4.000,3.086
-3.000,2.350
-2.000,1.588
-1.000,0.804
0.000,0.000
1.000,-0.821
2.000,-1.656
3.000,-2.502
4.000,-3.357
5.000,-4.217
6.000,-5.079
7.000,-5.941
8.000,-6.801
9.000,-7.655
10.000,-8.502
11.000,-9.339
12.000,-10.166
13.000,-10.981
14.000,-11.783
15.000,-12.570
16.000,-13.341
17.000,-14.098
18.000,-14.838
19.000,-15.561
20.000,-16.268
21.000,-16.958
22.000,-17.632
23.000,-18.289
24.000,-18.931
25.000,-19.556
26.000,-20.166
27.000,-20.760
28.000,-21.340
29.000,-21.906
30.000,-22.458
31.000,-22.996
32.000,-23.522
33.000,-24.035
34.000,-24.536
35.000,-25.026
36.000,-25.504
37.000,-25.973
38.000,-26.431
39.000,-26.880
40.000,-27.319
41.000,-27.750
42.000,-28.172
43.000,-28.587
44.000,-28.994
45.000,-29.394
46.000,-29.787
47.000,-30.174
48.000,-30.555
49.000,-30.930
50.000,-31.300
51.000,-31.665
52.000,-32.025
53.000,-32.381
54.000,-32.733
55.000,-33.082
56.000,-33.427
57.000,-33.768
58.000,-34.107
59.000,-34.444
60.000,-34.778
61.000,-35.111
62.000,-35.442
63.000,-35.771
64.000,-36.100
65.000,-36.428
66.000,-36.756
67.000,-37.083
68.000,-37.411
69.000,-37.740
70.000,-38.070
71.000,-38.402
72.000,-38.735
73.000,-39.071
74.000,-39.410
75.000,-39.753
76.000,-40.100
77.000,-40.452
78.000,-40.809
79.000,-41.174
80.000,-41.546
81.000,-41.928
82.000,-42.321
83.000,-42.727
84.000,-43.150
85.000,-43.594
86.000,-44.064
87.000,-44.574
88.000,-45.146
89.000,-45.869
